Name,Original Price,Discounted Price,Discount Percent,Premium,quantity,Rating,Review Count,Delivery Time,Category,selling price
Milky Mist Fruit Yogurt Blueberry,299,74,75.25,No,201 ml,4.3,540,10 mins,milk,225
Yakult Light Probiotic Fermented Milk Drink Combo,200,12,94,No,201 ml,4.4,184,10 mins,milk,188
Milky Mist Skyr,324,72,77.78,No,500 ml,4.2,388,10 mins,milk,252
Milky Mist Greek Yogurt Combo,550,136,75.27,No,500 ml,4.5,72,10 mins,milk,414
Milky Mist Shredded Mozzarella Pizza Cheese Combo,280,56,80,No,500 ml,4.3,634,10 mins,milk,224
Milky Mist Greek Yogurt,774,208,73.13,No,500 ml,4.2,583,10 mins,milk,566
Milky Mist Greek Yogurt Combo,825,204,75.27,No,500 ml,4.2,534,10 mins,milk,621
Milky Mist Plain Curd Cup Combo,130,16,87.69,No,500 ml,4.6,732,10 mins,milk,114
Milky Mist Shredded Mozzarella Pizza Cheese,340,89,73.82,No,500 ml,4.8,500,10 mins,milk,251
Milky Mist Mozzarella Pizza Cheese Combo,340,94,72.35,No,500 ml,4.5,493,10 mins,milk,246
Amul Taaza Homogenised Toned Milk,225,9,96,No,500 ml,4.7,491,10 mins,milk,216
Amul Gold Homogenised Standardised Milk,240,40,,No,500 ml,4.5,643,10 mins,milk,200
